Area_Income,Area_Number_Rooms,Area_Number_Bedrooms,Area_Population,Area_House_Age,Price
78792.35527,6.559514913,4.01,29578.2212,5.735399275,1341449.572
63830.17385,7.399103497,4.02,29862.95877,4.591533313,1020336.883
59930.15607,6.69314942,4.28,44095.46156,7.055711218,1320897.013
80898.97216,6.801835856,4.37,37530.43139,5.559223352,1443470.037
47904.68551,8.051999209,3.4,33853.9196,6.285249312,884015.2271
71068.99611,9.387912581,6.2,35724.01849,4.746896448,1355556.954
67622.21961,5.071111867,4.16,35359.84847,5.813927735,841392.493
60437.72266,5.66960027,2.42,30461.70341,5.102177023,619664.2512
77628.22158,7.314935945,6,26257.11685,6.215553684,1446982.761
90244.7618,6.151475525,4.17,17771.3799,6.854701347,1575680.037
74439.56614,7.964413567,5.28,44079.38816,4.180214591,1351639.839
80819.28657,8.065919755,4.38,34535.99071,6.207741052,1543801.655
73003.49571,6.820051097,4.43,23500.00687,5.152463665,1101239.492
66964.38136,7.47386643,3.2,36043.91711,4.999618369,1034180.949
73617.16103,7.373787156,5.06,29735.35798,4.949914268,1139360.434
68751.08325,7.380271214,6.1,25504.96032,4.979127981,1116351.753
78693.8408,6.453815823,3.15,44210.15524,5.791574195,1526013.33
64317.65144,6.487273843,2.34,22295.72191,6.5663511,1020098.041
71939.37104,8.025891006,6.11,40053.8781,6.994091107,1617072.277
71868.45489,7.529148738,5.22,42187.81234,6.44989432,1567482.268
84855.8418,5.310761266,4.05,43119.69703,4.273395859,1134273.425
72969.67332,7.808808095,4.06,40262.82796,4.829483144,1434803.061
68599.04341,8.781110948,5.45,44339.96289,4.526574352,1234837.206
64644.89881,6.518794324,2.13,45329.50884,3.23205949,863386.1738
62677.19299,6.036458018,2.31,50162.61135,6.239752521,1246410.341
63380.81467,6.001574335,2.45,40217.33358,5.344664036,932979.3606
73515.39286,7.884560515,4.3,35015.07815,5.997008831,1468030.408
58518.00019,7.834867501,4.3,44011.41991,5.988531573,1087802.888
60015.33707,8.728825463,5.36,27854.68792,6.1183064,1260484.462
73724.21451,5.713653888,3.04,33025.44312,6.514715094,1021122.052
81850.98839,4.334884494,2.39,42634.95086,6.385530181,1375467.271
81559.19834,4.802796916,2.03,45777.55156,4.9981194,1224792.357
62041.42829,7.121938799,3.25,46069.97691,6.692077853,1376898.058
76935.85041,9.349175609,6.5,25763.64325,5.396363142,1642164.216
70564.46384,6.4694657,4.43,36308.24471,6.335995236,1210573.855
70885.5117,5.401579141,4.13,39730.15754,7.489075381,1246595.16
51742.0517,6.862250095,3.22,45458.31172,4.976384786,812059.0591
61830.2395,6.54354236,3.16,37688.39048,6.099760912,1054856.033
73582.86266,5.965859467,4.27,36759.65255,7.425390997,1384432.153
73998.97605,4.779414719,3.2,49947.48099,5.702047487,1133126.484
62270.59377,7.841884408,5.07,56626.45629,5.486476594,1470476.987
61943.19165,6.613982587,3.07,41204.71039,7.202716558,1326837.456
71108.05397,8.30426675,4.4,39238.48488,5.337521408,1441956.202
77485.71068,6.563428008,4.07,33296.59384,5.799168209,1278204.782
56516.90365,6.995307465,2.03,34169.93467,5.323563633,803919.8065
86129.76402,6.43330846,4.45,43393.29754,7.002562785,1880127.062
70030.02061,7.656969157,3.05,26782.55627,6.223011942,1261715.462
68449.04732,10.1449879,3.14,20145.88651,8.390376004,1810158.487
69518.48172,7.415805962,3.48,36570.18205,6.728847575,1527492.344
62911.51832,6.056316024,3.25,39738.27109,6.28355989,1133084.324
78060.65073,6.365205749,2.07,47151.72226,6.377932267,1491145.24
71714.70068,5.229619481,3.22,28294.09415,5.322018628,853142.8085
58970.57957,7.688318694,6.22,18991.77717,5.686392608,973688.7555
89716.84074,7.494639257,6.21,60886.85261,5.216626584,2105991.792
58945.507,4.490071755,4.25,47225.66765,6.635288857,948366.9679
88090.37432,7.503210113,4.34,55833.58223,4.192968844,1641473.662
61269.49231,7.804221689,6.14,41079.48627,4.760420942,999369.7984
77910.2699,6.30458615,4.35,28126.82564,4.638074724,983180.3746
71500.87164,5.748082223,4.09,33741.7412,7.759013435,1439892.632
77049.01999,5.657957746,2.17,19146.68419,5.614853827,812512.2413
72474.89346,7.31081825,3.16,33307.05501,6.702517795,1304511.899
69866.02451,6.873508167,2.14,48601.33237,5.83202653,1246270.01
78355.3537,6.858259096,4.02,26740.95457,5.41008633,1277112.117
76541.47992,8.177654293,3.03,45686.08273,5.660339804,1734814.16
68779.1743,7.836796128,6.11,18901.41543,5.198650574,869924.0584
52034.91153,6.83609345,2.2,20444.78627,6.95535441,961727.4684
91937.80789,6.905806012,4.37,19332.41978,5.153942345,1267150.837
66467.92305,6.570454841,4.27,59258.48602,7.484255954,1820189.533
62399.28279,6.657811047,4.02,29409.21187,5.031460473,716344.6279
63477.2577,7.023402557,5.31,28894.49794,7.5818281,1204400.616
67396.96811,7.661429433,3.21,42768.37336,7.043434912,1560805.071
80371.44642,8.318208245,4.36,18859.2903,7.497837318,1644242.024
64276.53753,9.382365597,4.14,40728.77666,6.993607044,1586312.158
59084.7252,6.144058873,2.11,42955.90836,7.086564276,1073254.144
55040.23986,4.97716915,4.29,58040.67422,6.11305499,1090888.963
77803.18625,7.161329308,5.38,42090.9482,6.646958009,1568181.614
49767.03433,7.020757423,4.06,40776.07911,6.656389733,927978.9092
56741.4166,8.590280907,6.22,26252.12933,5.785098314,985006.9862
65904.80993,7.391576554,3.26,43800.05086,6.305504899,1636414.892
73019.81772,5.754071063,2.43,50931.75153,7.277487017,1542488.695
57521.6855,7.641761915,4.38,29113.40873,5.31838063,806255.8756
71486.95568,6.888194935,2.2,41479.08232,4.924755233,1101341.194
81107.896,8.391016041,6.3,40936.98964,6.537477886,1787324.506
72006.81109,6.942240488,2.01,37402.08393,5.71778448,1235593.277
66071.92533,6.733598516,2.27,19935.30267,6.354552332,1033626.411
72655.35365,7.378111938,3.02,38039.25299,5.923908294,1335848.332
60685.9264,7.151434764,6.12,27530.56599,6.240501135,943469.808
81044.94476,6.075156455,4.48,38512.4832,6.181163444,1382998.251
58318.8615,7.028824446,4.29,29491.63527,6.643225713,859208.7212
65674.59699,7.120266466,4,34492.79331,6.583891772,1234629.595
78859.80766,6.948152214,3.15,38198.79736,5.834477296,1248845.209
75844.98746,6.686444473,4.17,31903.37547,5.876525483,1108912.515
77615.85134,6.909326582,2.27,36591.52345,6.20060293,1466411.79
55988.13923,6.083343255,3.43,55042.91443,7.187558599,1454035.008
79571.60308,4.29822055,3.3,43601.7107,7.27567668,1457230.646
68099.65344,6.108966827,2,35347.133,4.916225148,837540.1697
69489.40343,7.861659356,5.34,28389.5975,3.394290808,694472.1081
95212.46909,8.700428328,4.28,43890.03872,6.396503504,2139725.54
58533.13639,7.288337749,4.38,49321.05718,5.254805402,1285312.244
61875.07597,6.152203519,4.18,35833.39308,5.902141852,975005.7737
80422.26188,7.636755304,3.21,51383.02413,5.930012207,1661435.48
41064.87217,7.09989855,5.45,37600.68728,5.087521122,557228.7842
68885.98661,5.604893614,3.37,21688.8083,5.638185034,871325.2613
70657.39833,6.349965618,2.31,22743.50723,7.253377051,1246485.184
78199.45501,6.163614759,2.01,50241.0408,5.097762701,1491153.03
63536.04919,7.736523111,6.28,45842.39381,6.642536177,1532682.048
57191.89561,6.077955688,2.07,21518.52517,6.10770305,646248.1834
88733.44803,7.91438674,4,32505.91637,4.740032187,1397943.513
46285.83806,8.76342664,3.42,42246.01753,6.388845621,1153321.604
71799.86053,7.239251808,3.37,33178.3664,4.633368994,1135030.683
63700.88828,6.014719301,2.07,52554.41103,6.534634687,1312466.974
61516.10033,7.808975224,4.26,44913.2108,5.447567553,1224001.871
66749.5692,6.097469333,3.37,46553.97583,7.156438049,1394637.65
85668.89693,7.667315975,6.49,24272.72411,5.332464491,1218125.212
53562.40354,4.027930716,3.13,17964.4699,6.323327765,266298.8811
61134.78903,6.430482045,4.04,49167.47598,5.510088341,1052567.699
70643.17931,7.713449134,5.03,24298.96807,7.863844807,1460450.981
76635.9532,5.898447428,3.41,39792.55162,5.773928786,1205377.911
74229.47176,6.486821315,2.24,20042.99352,6.738855398,1110394.025
68742.98732,7.316551474,4.44,34008.88188,6.068787669,1218566.262
42245.80078,7.328273933,4.34,53670.66263,4.878096045,862865.8153
57631.59791,4.960131756,4.27,33884.18379,5.651092761,705100.5116
71066.80865,5.765715832,2.44,43419.88705,4.51997251,1112194.752
71813.75784,7.656990079,3.08,27307.96558,5.135510991,1049981.352
80154.87152,5.726046839,4.24,45608.50108,7.006200196,1650269.18
71229.35796,6.978127664,4.15,27168.84219,4.850190809,699787.319
65182.11557,7.014834535,4.12,32729.59673,3.639344477,779106.0225
65258.21368,7.85838329,3.41,44352.88381,8.254232786,1748474.694
79988.56869,7.26151038,4.11,53109.81138,5.351595602,1550036.519
49664.26757,5.737675859,3.35,29403.51206,4.501301565,581134.9649
73579.39609,8.374680413,5.04,37368.20507,7.590796628,1537765.661
75865.63461,6.787658333,3.37,30350.78086,5.741840454,975054.5664
78048.80583,6.947967184,4.07,28727.0782,4.681211412,990725.6518
69446.29705,7.789669785,3.04,22578.30787,6.258472411,1092843.3
73005.84733,7.40908816,3.02,36706.21104,4.195004096,1217309.129
78146.85402,6.33247305,3.13,30040.12652,7.259068432,1622261.672
64042.76884,8.383208106,4.23,21350.91704,6.762606527,1288490.268
96899.01259,6.942531097,3.01,50292.66772,4.396518014,1697281.494
75059.77452,8.209029368,6.39,18699.18704,5.566034503,1242316.991
97076.1645,6.606163705,2.46,39915.65678,5.960819538,1969194.124
75250.20708,6.500233929,4,34098.3748,6.619005844,1418723.657
61099.3753,6.59578957,4.18,33249.1129,5.109617927,744450.2293
43401.44163,6.627467481,3.42,24589.41038,7.036778192,736817.3769
76228.51344,8.402822286,5.04,46694.14247,6.297773989,1820595.367
70698.54806,6.191056965,3.26,26598.06445,4.808135498,799191.0381
58719.36049,7.427891612,4.35,44957.01792,6.152436518,1296240.112
73237.58306,6.499062263,2.31,33995.11263,7.181472304,1341722.836
50817.79065,7.640863277,5.35,34818.2095,4.473663283,771002.0763
60297.70333,7.248681841,6.37,33621.46062,6.577468443,1243748.119
63558.346,7.081332748,4.48,37969.65867,6.259884035,1138036.595
68704.61174,7.113702144,3.14,40183.03473,4.917396066,1020145.973
72994.02315,6.579368087,3.4,40449.96173,6.584041415,1507035.874
53847.54969,6.063734592,4.25,23852.69496,5.400851894,569876.7749
62992.1901,7.054529483,3.27,23116.79338,5.913662974,867311.0637
83004.61836,6.317806798,4.07,44194.65852,4.456986609,1325354.508
73699.78263,7.424093156,5.07,34445.8909,8.18125291,1710966.036
44834.02158,6.362455875,4.34,40784.38132,6.442184278,757469.0222
69495.74927,9.500832821,3.37,36248.75863,5.960923959,1450786.775
72581.89951,6.063472848,2.29,26765.18425,4.288708647,1004340.036
76908.50551,8.882339499,3.43,57322.841,4.959395788,1957984.944
70658.46102,7.579642063,6.34,32688.7829,6.715244941,1262187.042
72405.65003,5.73495711,2.4,32748.7865,4.4506074,718187.0166
62893.64668,7.694546767,4.5,35593.55018,5.212987002,1271518.964
76626.75782,6.561406388,2.37,20782.08982,7.489032361,1333995.852
67781.08775,7.238945132,4.46,43570.83166,6.013383633,1424389.483
74004.13042,5.785742624,3.18,25909.19733,6.706485256,1078577.267
62006.20326,8.653682943,4.11,53450.07286,5.735932506,1536899.083
66698.24733,6.996383045,4.08,40558.23902,5.392094465,1165875.306
74562.3907,8.883171964,6.2,18597.58899,5.346656267,1165877.669
67715.21701,6.403764217,4.29,38555.18185,4.745733103,1099917.434
49055.28186,9.266826985,4.29,26841.43399,7.740133868,1244630.998
66484.84424,6.90887064,3.4,28002.64709,5.700884776,873509.1895
72899.6582,6.861010129,4.21,39311.14754,5.22204019,1270928.034
67076.26779,7.047338263,6.28,35182.00509,4.069649993,997618.6798
49198.62891,6.857199036,2.22,44786.52968,6.375401943,913978.5734
56374.21297,6.903349155,3.48,35084.59224,5.712045813,856207.6028
78077.11195,6.352985108,3.3,40737.41719,7.164631467,1729392.204
71103.17572,8.039884116,5.24,59442.37559,5.676345575,1518787.761
59904.84805,5.661512496,4.19,35188.77285,5.128553727,752168.0689
67672.94127,7.781972592,3.13,39902.45965,6.334180261,1550931.068
67123.99452,6.9961141,4.43,56400.27739,5.446212215,1327806.729
65274.13995,6.203728816,2.05,25620.91569,9.519088066,1399906.45
61827.54396,6.851841828,3.27,31309.43894,7.395256895,1235591.828
50041.12522,8.699555304,3.08,68311.69582,5.981267363,1626676.49
68870.37884,6.236221561,2.12,42188.36249,5.283012432,1099959.639
56247.30619,8.073189358,3.28,36910.30353,6.950313963,1289190.763
79763.06157,5.891707893,3.36,53615.34994,6.082694954,1441312.168
50661.0223,4.878600638,4.28,44261.86804,5.793192349,829128.6568
65142.75686,6.702642874,4.47,42574.65598,7.811442265,1443228.288
53641.31029,7.728757647,5.4,36472.17905,4.50962279,616056.96
55716.53957,5.615992213,4.17,42051.29546,5.039489621,809057.4586
68267.50282,6.800001261,4.1,35935.49687,5.907275394,1383938.367
83444.99369,6.029291539,2.43,44807.98836,5.310036748,1514555.082
76609.91724,6.700456133,3.21,55430.31157,3.770547698,1214689.184
78685.83503,7.368314072,5.14,34767.78842,7.020022836,1672445.348
86232.59959,8.916065688,6.44,38437.36258,4.277772701,1496776.83
75867.23111,6.756785869,3.11,32319.5475,6.588824283,1408427.758
73428.34904,7.120828,6.49,42332.30062,6.543374014,1447492.964
74994.85564,7.44884654,3.13,41651.64848,5.094685269,1301486.686
58779.08967,7.272833458,6.19,38936.0429,8.190106862,1472809.487
49756.61405,8.353541655,6.11,44877.43863,5.791471015,975384.1814
71135.38992,7.834605896,3.26,15441.82724,6.469121766,1088699.399
82919.89104,5.900321138,3.17,44985.26192,5.776610972,1527676.374
59492.13822,7.915126173,6.01,46608.27189,4.390785267,1078534.553
70363.58025,6.011897278,2.36,22201.1255,7.224465969,1054249.207
70946.91099,5.29682702,3.04,41818.59399,6.554022364,1214262.699
78646.30868,7.768766156,4.4,17551.70639,4.084091884,920951.5683
73273.33404,6.497472775,4.18,36790.91474,6.291080412,1132983.955
84115.12106,6.683281712,4.25,21776.72769,7.85725643,1731564.379
79433.27774,6.230312382,2.47,40077.74753,5.124179449,1236633.087
69647.70865,6.705944616,2.24,41612.16759,6.152713586,1473680.604
79638.99807,8.500659314,3.44,37129.97368,6.411172314,1852584.523
76856.30386,6.465831691,4.38,29382.08979,5.507289183,1254938.142
82199.35452,7.25829112,5.08,33609.24595,6.654755323,1638661.432
72814.15708,6.825332885,2.39,37882.63334,6.488907285,1367130.348
75167.81195,5.733121472,4.48,32966.1968,6.499624652,1327961.098
70507.74702,6.850891932,2,41981.02093,6.228799162,1332042.912
46931.57582,7.411213425,3.16,22190.12926,7.525739655,893215.2366
60137.34538,6.668790917,2.19,15994.12967,6.547295774,832691.1781
66026.61208,6.346072053,4.09,43645.38548,4.173577215,885249.1825
76161.63368,6.73812855,3.15,13801.92076,5.461126677,715460.4683
69586.47553,8.621547919,3,35253.99541,6.392390952,1509962.022
86859.20443,7.88847287,3.23,46559.98377,5.701271062,1942640.265
68182.46514,6.420078343,4.48,41933.848,5.982990281,1175289.161
60379.36154,7.546758004,4.44,43552.35859,8.139623645,1675523.367
55430.0968,6.925359976,3.31,36332.25465,5.645572559,886321.0236
50016.42882,5.662718229,3.26,29559.22607,5.584992599,497368.0368
49563.54454,8.217406932,3.12,23819.28222,5.221901667,542596.9895
74279.92623,7.369607416,5.4,26947.1525,6.929480579,1422004.011
73421.02196,7.771788544,5.11,35630.89129,6.631533818,1491290.049
74253.19461,8.165833176,5.23,26956.9224,4.937953324,1279279.8
80072.50965,7.832812175,4.29,32415.89703,6.762954361,1838984.44
67501.01709,5.406339146,3.25,27412.79641,5.700168636,807916.3134
69569.81267,7.749843449,3.5,27112.99614,5.182681463,1076602.188
81997.68496,4.472098219,4.46,38628.41341,5.405307087,1232872.356
68227.88157,5.891687754,3.06,38294.55889,6.108941426,1038153.949
74180.58221,6.183847169,4.22,31461.73366,5.821696304,1140209.078
65801.23308,6.832161238,4.42,42607.23457,5.974145956,1305101.774
70719.52095,7.813691103,3.21,29301.47935,5.492973781,1044017.432
59563.08494,7.645776799,4.05,24196.14147,6.167697156,906543.7654
57311.80815,8.161782463,6.39,38929.92619,5.678351891,1200888.773
76448.09182,6.802429649,3.25,23214.70296,6.854163168,1412619.71
68934.61663,6.840388781,2.5,27479.08132,5.891402459,1109260.854
74274.11058,7.684206048,6.5,32789.06251,5.423909775,1347202.578
82115.11383,6.977569052,4.47,46052.47816,6.743745454,1796531.903
57671.35292,7.296984059,4.04,30496.29345,6.260993427,960904.9954
68061.8143,8.067645702,3.02,30689.3026,5.776912412,1255736.409
73334.68387,5.954193531,2.45,32270.8275,5.305891887,935061.3093
87295.08843,5.548363334,2.36,23399.85224,6.099807764,1116680.146
77969.99352,8.133114034,4.08,29941.39892,5.359050538,1519415.353
66997.40261,7.579983232,3.41,55761.36733,6.511274455,1788786.456
69232.94678,8.050009204,5.16,23728.2407,5.283882343,1144319.076
69686.32017,8.329114583,5.41,41007.66,5.367354697,1148508.025
60664.89714,7.384769882,6.2,37712.83942,5.504294209,1029273.279
60837.72748,6.86396657,2.47,58168.62144,6.864730498,1543966.426
70944.65345,7.176793304,4.42,18268.47755,5.763861664,1029951.81
63307.83358,8.022491297,4.18,31956.5242,6.059462236,1286974.697
69240.13238,7.628907368,3.06,34500.5783,4.742875352,1169736.791
52840.21116,6.855512563,4.06,40736.73807,6.855065813,1268421.104
51480.4134,8.732593882,5.23,29802.71071,6.198157646,987973.8928
61956.88622,6.818515419,4.09,32898.29808,5.312716435,1128895.125
83408.78733,5.605024326,2.09,59346.89131,6.224970591,1770681.132
68953.48361,6.946762926,2.1,13008.4873,5.16799482,568842.5356
66909.67317,7.035001292,3.05,34625.34664,4.062422165,821598.9852
64707.74566,5.95444541,2.24,23746.00113,6.371568823,931733.3639
52933.91445,5.849840776,4.35,44766.76114,6.897481352,1218635.851
81745.07846,7.384105886,3.39,21021.01916,7.149667268,1626659.96
79663.7974,5.233763008,3,32806.85495,6.679506176,1298476.895
66039.62218,5.243971276,4.5,28616.05068,4.568031707,752357.2824
74079.02814,6.998924641,3.4,32447.39919,7.469086863,1696339.544
87736.40305,5.397883695,2.37,28113.78539,7.007093242,1578146.34
57657.89956,4.904768369,3.38,35437.88701,5.391957403,731715.2643
77415.70269,6.868260849,4.16,11915.2811,6.045718887,1009854.705
82868.47156,7.322530062,5.49,20957.76529,4.593850381,1111655.906
76395.84651,5.61378846,3.12,49784.7157,7.264638861,1626125.166
54453.08162,7.152986855,5.38,40552.0869,5.635768404,999970.6794
71380.62142,8.029918808,3.43,36428.04221,5.775151934,1295967.387
64193.8685,6.79701992,3.27,42961.5096,8.063975517,1545864.166
77513.92579,7.203430374,3.4,34958.43039,5.557758131,1360910.728
100741.2986,6.644853064,4.33,26041.48762,5.87072628,1644923.078
75391.68176,5.903753582,3.17,43359.02128,6.484387168,1435769.769
88721.12121,6.71659011,3.22,30965.57789,5.985678673,1528987.325
75819.79878,6.377735419,4.11,28938.79513,6.697936535,1373106.567
54497.32419,7.343520602,4.04,29180.09763,5.613641023,756216.5758
73255.23111,6.148675305,3.24,41368.95474,5.407872112,1413105.495
67176.77038,9.515694091,4.14,40456.01336,5.976464799,1440317.763
62358.4041,7.326975754,4.19,35365.9456,6.870976759,1212276.357
69059.56222,6.912336388,4.39,35742.17833,5.886479916,1356539.507
60912.66434,6.940807628,2.14,25279.9914,7.250793799,1056225.686
60049.85997,7.817119619,4.5,41798.66542,5.659088297,1384787.457
75024.02332,6.084322475,3.5,35673.18146,5.912490078,1194440.286
71324.30445,6.020985036,2.29,27362.18991,4.086691139,858159.6196
71430.14216,8.951042093,5.43,45173.02171,4.573025536,1471031.421
72646.94532,7.053114136,5.43,51126.89179,6.287913286,1626592.991
51338.96657,6.804736199,3.4,28731.74977,6.2927941,781524.1764
74435.94994,6.144249343,3,51546.47134,3.533102865,1329521.139
61687.39442,6.995603466,3.34,45279.16397,5.50791348,1210826.773
69284.90957,6.980574624,3.13,37680.55591,5.486130126,1259163.065
66189.96558,7.765121473,6.45,24912.22707,8.300241409,1497377.181
58846.48745,5.520750512,3.34,37979.30936,7.973923042,1159699.966
81823.33891,8.65995966,3.18,31555.74311,5.303665743,1556256.437
63353.80354,7.307411976,4.39,37717.60297,4.894943685,932616.0682
88531.09622,7.995086628,6.27,34410.19144,6.300154239,1842065.953
71901.33353,6.075580589,4.3,36966.47466,6.72160432,1414294.898
72646.50599,7.84230638,4.26,35628.82539,4.961008008,1285019.137
75691.90024,6.469125115,2.48,24436.95311,4.639658329,867044.9596
67830.62875,8.117273777,4.41,10841.33307,6.498984898,1077059.156
70933.3988,6.00565649,3.16,40092.33616,5.335397148,1088634.962
45750.49358,6.349176252,3.1,39692.76316,4.814478444,494609.0334
57060.09627,7.189525628,3.02,36853.69458,4.5139821,767214.7961
75144.86605,9.100083063,6.32,21261.14922,7.516445643,1658571.864
71363.21381,5.960565275,4.43,27965.20349,7.286030921,1308508.119
70169.71055,7.651813065,3.36,35197.38496,6.227944968,1217021.519
56576.55293,6.22945854,4.37,38519.04251,5.852522501,940229.2343
57072.75343,7.738073358,5.42,39651.74995,5.644446611,1208458.246
78679.41867,8.726352815,3.23,57409.90796,6.449623481,2082236.244
70091.56059,5.283166552,4.34,37410.38944,5.966762687,1081497.277
48956.96478,6.178423367,4.43,28742.01216,6.754285791,813726.1138
52707.07178,6.853868332,3.44,37736.7699,5.92708658,1016301.443
69288.09877,7.750122956,5.39,52969.6334,6.515149858,1782803.869
63918.05158,7.662941512,4.26,48669.64974,5.099157668,1095035.106
77701.05405,9.287086198,6.39,49495.06496,7.804094265,2187326.443
84243.49833,5.779484516,2.19,30239.93076,6.21090034,1366668.185
76901.90461,7.565420674,5.46,50668.14136,6.050385264,1727592.637
69529.72623,7.478086208,5.08,23886.56045,4.209418333,815190.6526
67908.17053,7.813056781,3.13,32949.54996,6.232585151,1383508.062
62557.44044,7.013863953,3.47,33986.47931,5.739552512,1122563.819
69672.311,7.575973595,6.37,31800.30225,5.283171839,1059113.721
66785.24639,7.60891966,4.37,33871.83313,6.026513362,1480441.534
71158.05819,6.364705293,3.45,30221.32737,5.051671218,1016871.415
69361.55772,5.762404548,3.37,30184.88001,5.112168913,682632.8049
64494.63891,6.221737238,4.49,17476.83196,6.062808648,685775.598
60798.2031,7.141282277,3.4,43682.09423,5.014684841,939139.0293
81054.50952,5.536174784,3.24,45684.34153,7.609818796,1730103.133
69113.25391,5.45592987,4.46,48474.50695,5.947990165,1296432.785
79458.59516,6.880101498,3.36,46292.38464,6.461092939,1825071.452
66866.4966,7.32736317,5.09,32428.4775,6.471431653,1126085.139
61117.30431,6.864529714,4.36,32508.46387,4.812381467,729989.3499
73056.52611,6.086302486,4.21,45565.90056,5.571478046,1183272.511
76911.51552,5.939219179,3.35,27891.00073,6.430938404,1128842.209
65014.70734,6.539010241,4.21,23416.65945,5.3840355,1009831.135
76717.09736,7.197195138,3.11,22276.37307,5.577625303,1005392.419
63330.50652,7.968244375,4.15,20383.57434,5.723889031,983534.15
57996.66741,8.610216671,4.13,45786.86126,6.459257932,1626893.547
74264.41748,7.143696232,3.31,47367.07226,5.556855477,1379671.075
60243.73329,8.231669131,3.16,33350.12127,6.681648951,1299327.433
77978.59004,6.688390329,4.44,39730.68309,5.009825502,1162191.791
73458.72659,4.958376817,2.4,31514.42432,6.462708246,1056562.595
73907.47905,7.50948472,6.36,37171.01136,5.478497392,1295099.437
51628.01456,8.69693706,4.22,32713.0995,5.105885882,817938.7774
96397.58268,6.200118123,2.4,22681.92948,4.451224162,1053966.425
68144.436,7.31174419,5.33,33488.90642,7.201161031,1427890.046
58547.88696,7.356240218,6.05,40083.80157,6.865313433,1226440.247
78054.14552,5.421475759,2.45,16143.66497,6.929277262,975921.8634
77453.47979,7.640185777,3.02,53100.27867,5.909817863,1664147.639
75728.69859,4.384628713,2.36,46231.02645,7.103987534,1517922.272
61081.35086,7.807634187,3.15,25627.54628,5.737394208,1132662.215
72120.35347,7.788579727,5.04,49375.92529,4.993938,1447671.675
76452.80738,7.160787976,3.5,24441.96637,6.234492402,1220591.006
53056.92104,9.536238616,6.49,35762.87062,5.18024357,1186662.514
63081.1021,7.542075813,5.35,41562.41094,5.671466484,1244789.022
66915.88588,7.18934811,4.48,26897.13476,4.524854295,966576.0202
70224.58213,7.573887966,6.45,43719.47956,6.034564071,1707494.922
56610.64256,7.558137483,3.29,25494.7403,4.846832493,729641.7409
73679.16564,5.909451928,2.27,19414.33715,7.515487093,1235144.096
57115.48368,6.322571379,3.06,31202.09973,8.428712338,1278618.62
63270.35175,6.617986874,2.5,48531.79491,4.438052618,1084011.704
68728.22706,8.154691723,5.01,46415.35873,6.480532275,1786085.751
57630.37364,6.538802467,3.26,38748.5042,5.913557489,1096938.428
80949.35558,7.15536834,4.21,40034.41955,5.51204449,1606602.684
60587.02532,7.460396068,3.19,35683.6725,6.701418378,1346969.103
42258.77454,7.552481939,6.29,49215.66342,5.744994494,852703.2637
78757.68198,5.943870379,4.18,20453.29519,7.006157365,1084763.03
47594.44824,8.5967749,4.17,41311.06762,6.68202379,1133814.078
54465.74737,6.375873463,3.18,7234.963521,5.754171633,395523.2461
52399.74779,8.696622255,5.04,18116.61818,5.17708872,827268.2274
68944.99771,9.229063553,6.38,56617.14328,7.311620652,2119176.262
73345.67319,7.8797343,6.44,46245.41557,5.308315438,1629573.886
73789.39613,7.762162585,6.39,40939.76707,4.357430326,1082370.171
66047.05353,7.955934585,5.05,26534.6979,3.862416923,642809.9667
75908.6705,7.05110773,5.17,35040.3312,4.001515766,1036277.062
84657.62364,7.456779004,5.17,37068.48676,8.125141794,1921028.57
68074.42797,7.074434337,4.41,32060.70901,4.840894786,1076032.554
49869.47974,7.960443989,4.48,36325.67877,6.666915349,892039.4035
60300.6653,6.637464725,4.41,34195.57506,5.927821456,992566.6233
75245.46544,7.420099548,3.42,37410.66993,8.16782035,1562887.225
76076.1063,7.831932215,3.3,45327.57551,5.771704391,1567859.073
81464.86494,7.717421883,6.28,45712.25194,5.562679178,1593331.709
57094.78149,7.118791272,5.19,30878.99927,6.893043578,1079408.595
74692.89514,7.840905844,3.23,58221.97699,7.624968633,2001910.216
75916.304,7.298367388,4.14,52072.35676,5.462520446,1686562.169
47129.09815,7.035695848,4.21,34721.16281,6.022050134,779962.101
62317.08735,5.575276373,4.18,36075.80579,4.333489184,685355.4168
57576.05395,6.514580265,3.4,28653.59471,4.242603158,634218.4408
77481.70835,6.46380818,2.24,30735.59554,5.688242983,1153680.146
75408.35862,7.700189562,4.02,33003.25985,5.03565946,1235226.478
73739.84754,8.244523476,4.16,38988.12797,4.689008912,1423125.541
69327.70246,6.904156351,4.34,31948.93659,7.533655941,1550181.075
96550.99888,5.26630679,3.22,25707.07658,8.203878797,1740719.107
84487.8323,5.622522052,4.29,41764.6632,5.835554804,1685967.648
53338.98917,8.172730703,6.41,45234.81835,4.489991198,858088.7188
78747.69557,7.61696684,5.28,48614.33245,6.488503389,1785374.292
73477.97642,6.237990623,3.44,46610.61533,4.705205465,1113782.468
81159.794,6.000769327,4.49,40861.61542,4.600368094,1182887.997
73294.46147,5.734420556,4,32253.01802,5.703093086,1151128.915
60946.59112,6.929552575,2.17,39660.6713,7.210324998,1420070.02
53793.17648,6.800894663,2.3,43458.00177,6.461260651,1047280.112
65480.3066,6.69072862,2.24,35056.75102,5.581042623,860804.446
66987.51037,5.979165221,2.34,26672.07778,7.872006373,1314635.69
66626.53964,6.335303102,3.39,20257.79036,4.623909764,518831.4706
63445.86436,7.852759688,5.49,46462.31348,6.94352914,1510883.777
